Time (s),CH1,CH2
-0.00019680085798379232,0.2484375,0.2484375
-0.00019640085623992315,-0.2234375,-0.2234375
-0.000196000854496054,0.2484375,0.2484375
-0.00019560085275218482,-0.22328125000000001,-0.22328125000000001
-0.00019520085100831566,0.24828125,0.24828125
-0.0001948008492644465,-0.22328125000000001,-0.22328125000000001
-0.00019440084752057733,0.248125,0.248125
-0.00019400084577670816,-0.22375,-0.22375
-0.000193600844032839,0.24875,0.24875
-0.00019320084228896983,-0.2234375,-0.2234375
-0.00019280084054510067,0.248125,0.248125
-0.0001924008388012315,-0.22296875,-0.22296875
-0.00019200083705736234,0.24796875000000002,0.24796875000000002
-0.00019160083531349317,-0.22375,-0.22375
-0.000191200833569624,0.24859375,0.24859375
-0.00019080083182575485,-0.22375,-0.22375
-0.00019040083008188568,0.2484375,0.2484375
-0.00019000082833801652,-0.22328125000000001,-0.22328125000000001
-0.00018960082659414735,0.24796875000000002,0.24796875000000002
-0.0001892008248502782,-0.22375,-0.22375
-0.00018880082310640902,0.24781250000000002,0.24781250000000002
-0.00018840082136253986,-0.22312500000000002,-0.22312500000000002
-0.0001880008196186707,0.24828125,0.24828125
-0.00018760081787480153,-0.2228125,-0.2228125
-0.00018720081613093236,0.24828125,0.24828125
-0.0001868008143870632,-0.22312500000000002,-0.22312500000000002
-0.00018640081264319403,0.24765625,0.24765625
-0.00018600081089932487,-0.22296875,-0.22296875
-0.0001856008091554557,0.24796875000000002,0.24796875000000002
-0.00018520080741158654,-0.22296875,-0.22296875
-0.00018480080566771737,0.24765625,0.24765625
-0.0001844008039238482,-0.22328125000000001,-0.22328125000000001
-0.00018400080217997905,0.24734375,0.24734375
-0.00018360080043610988,-0.2228125,-0.2228125
-0.00018320079869224072,0.24796875000000002,0.24796875000000002
-0.00018280079694837155,-0.2228125,-0.2228125
-0.0001824007952045024,0.24781250000000002,0.24781250000000002
-0.00018200079346063322,-0.2228125,-0.2228125
-0.00018160079171676406,0.2475,0.2475
-0.0001812007899728949,-0.2225,-0.2225
-0.00018080078822902573,0.24796875000000002,0.24796875000000002
-0.00018040078648515656,-0.22265625,-0.22265625
-0.0001800007847412874,0.24796875000000002,0.24796875000000002
-0.00017960078299741823,-0.22312500000000002,-0.22312500000000002
-0.00017920078125354907,0.248125,0.248125
-0.0001788007795096799,-0.22312500000000002,-0.22312500000000002
-0.00017840077776581074,0.2475,0.2475
-0.00017800077602194157,-0.22265625,-0.22265625
-0.0001776007742780724,0.2475,0.2475
-0.00017720077253420325,-0.2225,-0.2225
-0.00017680077079033408,0.24796875000000002,0.24796875000000002
-0.00017640076904646492,-0.22234375,-0.22234375
-0.00017600076730259575,0.24781250000000002,0.24781250000000002
-0.0001756007655587266,-0.22312500000000002,-0.22312500000000002
-0.00017520076381485742,0.24765625,0.24765625
-0.00017480076207098826,-0.22328125000000001,-0.22328125000000001
-0.0001744007603271191,0.2471875,0.2471875
-0.00017400075858324993,-0.2225,-0.2225
-0.00017360075683938076,0.2475,0.2475
-0.0001732007550955116,-0.2225,-0.2225
-0.00017280075335164243,0.24781250000000002,0.24781250000000002
-0.00017240075160777327,-0.2225,-0.2225
-0.0001720007498639041,0.24765625,0.24765625
-0.00017160074812003494,-0.22265625,-0.22265625
-0.00017120074637616577,0.246875,0.246875
-0.0001708007446322966,-0.22265625,-0.22265625
-0.00017040074288842745,0.2471875,0.2471875
-0.00017000074114455828,-0.22171875,-0.22171875
-0.00016960073940068912,0.24765625,0.24765625
-0.00016920073765681995,-0.2221875,-0.2221875
-0.0001688007359129508,0.2471875,0.2471875
-0.00016840073416908162,-0.2225,-0.2225
-0.00016800073242521246,0.24703125,0.24703125
-0.0001676007306813433,-0.22187500000000002,-0.22187500000000002
-0.00016720072893747413,0.24703125,0.24703125
-0.00016680072719360496,-0.22203125,-0.22203125
-0.0001664007254497358,0.24640625,0.24640625
-0.00016600072370586663,-0.22234375,-0.22234375
-0.00016560072196199747,0.24656250000000002,0.24656250000000002
-0.0001652007202181283,-0.22171875,-0.22171875
-0.00016480071847425914,0.24671875000000001,0.24671875000000001
-0.00016440071673038997,-0.2215625,-0.2215625
-0.0001640007149865208,0.2459375,0.2459375
-0.00016360071324265165,-0.2215625,-0.2215625
-0.00016320071149878248,0.24578125,0.24578125
-0.00016280070975491332,-0.2215625,-0.2215625
-0.00016240070801104415,0.24640625,0.24640625
-0.000162000706267175,-0.22171875,-0.22171875
-0.00016160070452330582,0.24625,0.24625
-0.00016120070277943666,-0.22140625,-0.22140625
-0.0001608007010355675,0.24578125,0.24578125
-0.00016040069929169833,-0.22125,-0.22125
-0.00016000069754782916,0.24515625,0.24515625
-0.00015960069580396,-0.2209375,-0.2209375
-0.00015920069406009083,0.24531250000000002,0.24531250000000002
-0.00015880069231622167,-0.22062500000000002,-0.22062500000000002
-0.0001584006905723525,0.24578125,0.24578125
-0.00015800068882848334,-0.22078125,-0.22078125
-0.00015760068708461417,0.2459375,0.2459375
-0.000157200685340745,-0.22109375,-0.22109375
-0.00015680068359687585,0.24546875,0.24546875
-0.00015640068185300668,-0.2203125,-0.2203125
-0.00015600068010913752,0.24546875,0.24546875
-0.00015560067836526835,-0.22062500000000002,-0.22062500000000002
-0.0001552006766213992,0.2459375,0.2459375
-0.00015480067487753002,-0.22140625,-0.22140625
-0.00015440067313366086,0.245625,0.245625
-0.0001540006713897917,-0.22078125,-0.22078125
-0.00015360066964592253,0.24453125,0.24453125
-0.00015320066790205336,-0.2203125,-0.2203125
-0.0001528006661581842,0.24484375,0.24484375
-0.00015240066441431503,-0.22062500000000002,-0.22062500000000002
-0.00015200066267044587,0.245,0.245
-0.0001516006609265767,-0.2203125,-0.2203125
-0.00015120065918270754,0.24484375,0.24484375
-0.00015080065743883837,-0.22015625,-0.22015625
-0.0001504006556949692,0.24484375,0.24484375
-0.00015000065395110005,-0.22015625,-0.22015625
-0.00014960065220723088,0.24484375,0.24484375
-0.00014920065046336172,-0.21984375,-0.21984375
-0.00014880064871949255,0.24453125,0.24453125
-0.0001484006469756234,-0.21984375,-0.21984375
-0.00014800064523175422,0.24453125,0.24453125
-0.00014760064348788506,-0.2196875,-0.2196875
-0.0001472006417440159,0.24453125,0.24453125
-0.00014680064000014673,-0.21984375,-0.21984375
-0.00014640063825627756,0.2446875,0.2446875
-0.0001460006365124084,-0.21984375,-0.21984375
-0.00014560063476853923,0.24421875,0.24421875
-0.00014520063302467007,-0.21953125,-0.21953125
-0.0001448006312808009,0.243125,0.243125
-0.00014440062953693174,-0.21875,-0.21875
-0.00014400062779306257,0.24359375,0.24359375
-0.0001436006260491934,-0.21875,-0.21875
-0.00014320062430532425,0.24390625000000002,0.24390625000000002
-0.00014280062256145508,-0.21937500000000001,-0.21937500000000001
-0.00014240062081758592,0.24328125,0.24328125
-0.00014200061907371675,-0.21875,-0.21875
-0.0001416006173298476,0.24296875,0.24296875
-0.00014120061558597842,-0.218125,-0.218125
-0.00014080061384210926,0.24281250000000001,0.24281250000000001
-0.0001404006120982401,-0.21875,-0.21875
-0.00014000061035437093,0.243125,0.243125
-0.00013960060861050176,-0.21859375,-0.21859375
-0.0001392006068666326,0.24281250000000001,0.24281250000000001
-0.00013880060512276343,-0.218125,-0.218125
-0.00013840060337889427,0.2421875,0.2421875
-0.0001380006016350251,-0.2178125,-0.2178125
-0.00013760059989115594,0.24265625000000002,0.24265625000000002
-0.00013720059814728677,-0.2175,-0.2175
-0.0001368005964034176,0.24281250000000001,0.24281250000000001
-0.00013640059465954845,-0.21796875000000002,-0.21796875000000002
-0.00013600059291567928,0.24203125,0.24203125
-0.00013560059117181012,-0.2178125,-0.2178125
-0.00013520058942794095,0.24203125,0.24203125
-0.0001348005876840718,-0.2171875,-0.2171875
-0.00013440058594020262,0.241875,0.241875
-0.00013400058419633346,-0.2175,-0.2175
-0.0001336005824524643,0.24203125,0.24203125
-0.00013320058070859513,-0.21765625,-0.21765625
-0.00013280057896472596,0.2415625,0.2415625
-0.0001324005772208568,-0.21765625,-0.21765625
-0.00013200057547698763,0.2409375,0.2409375
-0.00013160057373311847,-0.2175,-0.2175
-0.0001312005719892493,0.24140625000000002,0.24140625000000002
-0.00013080057024538014,-0.21640625,-0.21640625
-0.00013040056850151097,0.2415625,0.2415625
-0.0001300005667576418,-0.2171875,-0.2171875
-0.00012960056501377265,0.24078125,0.24078125
-0.00012920056326990348,-0.21703125,-0.21703125
-0.00012880056152603432,0.2409375,0.2409375
-0.00012840055978216515,-0.21578125,-0.21578125
-0.000128000558038296,0.24125,0.24125
-0.00012760055629442682,-0.21671875000000002,-0.21671875000000002
-0.00012720055455055766,0.2403125,0.2403125
-0.0001268005528066885,-0.2165625,-0.2165625
-0.00012640055106281933,0.24,0.24
-0.00012600054931895016,-0.21546875000000001,-0.21546875000000001
-0.000125600547575081,0.24046875,0.24046875
-0.00012520054583121183,-0.2159375,-0.2159375
-0.00012480054408734267,0.2403125,0.2403125
-0.0001244005423434735,-0.21546875000000001,-0.21546875000000001
-0.00012400054059960434,0.239375,0.239375
-0.00012360053885573517,-0.2146875,-0.2146875
-0.000123200537111866,0.23921875,0.23921875
-0.00012280053536799685,-0.215,-0.215
-0.00012240053362412768,0.23953125,0.23953125
-0.00012200053188025852,-0.21515625,-0.21515625
-0.00012160053013638935,0.23890625000000001,0.23890625000000001
-0.00012120052839252019,-0.21515625,-0.21515625
-0.00012080052664865102,0.23875000000000002,0.23875000000000002
-0.00012040052490478186,-0.2146875,-0.2146875
-0.00012000052316091269,0.23859375,0.23859375
-0.00011960052141704353,-0.21453125,-0.21453125
-0.00011920051967317436,0.23859375,0.23859375
-0.0001188005179293052,-0.2146875,-0.2146875
-0.00011840051618543603,0.2384375,0.2384375
-0.00011800051444156687,-0.214375,-0.214375
-0.0001176005126976977,0.23828125,0.23828125
-0.00011720051095382854,-0.21453125,-0.21453125
-0.00011680050920995937,0.238125,0.238125
-0.00011640050746609021,-0.21406250000000002,-0.21406250000000002
-0.00011600050572222105,0.2378125,0.2378125
-0.00011560050397835188,-0.21375,-0.21375
-0.00011520050223448272,0.23765625,0.23765625
-0.00011480050049061355,-0.21375,-0.21375
-0.00011440049874674439,0.23734375,0.23734375
-0.00011400049700287522,-0.21328125,-0.21328125
-0.00011360049525900606,0.2371875,0.2371875
-0.00011320049351513689,-0.21328125,-0.21328125
-0.00011280049177126773,0.23734375,0.23734375
-0.00011240049002739856,-0.2134375,-0.2134375
-0.0001120004882835294,0.2371875,0.2371875
-0.00011160048653966023,-0.21296875,-0.21296875
-0.00011120048479579107,0.23671875,0.23671875
-0.0001108004830519219,-0.213125,-0.213125
-0.00011040048130805274,0.23640625,0.23640625
-0.00011000047956418357,-0.21265625,-0.21265625
-0.00010960047782031441,0.23625000000000002,0.23625000000000002
-0.00010920047607644525,-0.2121875,-0.2121875
-0.00010880047433257608,0.23671875,0.23671875
-0.00010840047258870692,-0.2125,-0.2125
-0.00010800047084483775,0.23625000000000002,0.23625000000000002
-0.00010760046910096859,-0.21234375,-0.21234375
-0.00010720046735709942,0.23546875,0.23546875
-0.00010680046561323026,-0.21203125,-0.21203125
-0.00010640046386936109,0.2353125,0.2353125
-0.00010600046212549193,-0.21171875,-0.21171875
-0.00010560046038162276,0.23500000000000001,0.23500000000000001
-0.0001052004586377536,-0.21109375,-0.21109375
-0.00010480045689388443,0.23484375000000002,0.23484375000000002
-0.00010440045515001527,-0.21125,-0.21125
-0.0001040004534061461,0.23484375000000002,0.23484375000000002
-0.00010360045166227694,-0.21109375,-0.21109375
-0.00010320044991840777,0.23453125,0.23453125
-0.00010280044817453861,-0.21078125,-0.21078125
-0.00010240044643066945,0.2340625,0.2340625
-0.00010200044468680028,-0.21015625000000002,-0.21015625000000002
-0.00010160044294293112,0.23390625,0.23390625
-0.00010120044119906195,-0.21015625000000002,-0.21015625000000002
-0.00010080043945519279,0.23359375000000002,0.23359375000000002
-0.00010040043771132362,-0.2103125,-0.2103125
-0.00010000043596745446,0.2334375,0.2334375
-9.960043422358529e-05,-0.21,-0.21
-9.920043247971613e-05,0.23359375000000002,0.23359375000000002
-9.880043073584696e-05,-0.2096875,-0.2096875
-9.84004289919778e-05,0.233125,0.233125
-9.800042724810863e-05,-0.20921875,-0.20921875
-9.760042550423947e-05,0.23265625,0.23265625
-9.72004237603703e-05,-0.20890625000000002,-0.20890625000000002
-9.680042201650114e-05,0.2328125,0.2328125
-9.640042027263197e-05,-0.20859375,-0.20859375
-9.600041852876281e-05,0.23265625,0.23265625
-9.560041678489365e-05,-0.20859375,-0.20859375
-9.520041504102448e-05,0.23234375000000002,0.23234375000000002
-9.480041329715532e-05,-0.20890625000000002,-0.20890625000000002
-9.440041155328615e-05,0.231875,0.231875
-9.400040980941699e-05,-0.20796875,-0.20796875
-9.360040806554782e-05,0.23171875,0.23171875
-9.320040632167866e-05,-0.20765625000000001,-0.20765625000000001
-9.280040457780949e-05,0.23125,0.23125
-9.240040283394033e-05,-0.20859375,-0.20859375
-9.200040109007116e-05,0.23140625,0.23140625
-9.1600399346202e-05,-0.20828125,-0.20828125
-9.120039760233283e-05,0.23109375000000001,0.23109375000000001
-9.080039585846367e-05,-0.20750000000000002,-0.20750000000000002
-9.04003941145945e-05,0.23109375000000001,0.23109375000000001
-9.000039237072534e-05,-0.2071875,-0.2071875
-8.960039062685617e-05,0.23109375000000001,0.23109375000000001
-8.920038888298701e-05,-0.20703125,-0.20703125
-8.880038713911785e-05,0.23046875,0.23046875
-8.840038539524868e-05,-0.20703125,-0.20703125
-8.800038365137952e-05,0.2303125,0.2303125
-8.760038190751035e-05,-0.20671875,-0.20671875
-8.720038016364119e-05,0.23,0.23
-8.680037841977202e-05,-0.20609375,-0.20609375
-8.640037667590286e-05,0.22953125,0.22953125
-8.600037493203369e-05,-0.20625000000000002,-0.20625000000000002
-8.560037318816453e-05,0.22921875,0.22921875
-8.520037144429536e-05,-0.2065625,-0.2065625
-8.48003697004262e-05,0.22859375,0.22859375
-8.440036795655703e-05,-0.20546875,-0.20546875
-8.400036621268787e-05,0.22796875,0.22796875
-8.36003644688187e-05,-0.20500000000000002,-0.20500000000000002
-8.320036272494954e-05,0.22796875,0.22796875
-8.280036098108037e-05,-0.2053125,-0.2053125
-8.240035923721121e-05,0.22796875,0.22796875
-8.200035749334205e-05,-0.2046875,-0.2046875
-8.160035574947288e-05,0.2278125,0.2278125
-8.120035400560372e-05,-0.204375,-0.204375
-8.080035226173455e-05,0.2275,0.2275
-8.040035051786539e-05,-0.2040625,-0.2040625
-8.000034877399622e-05,0.22718750000000001,0.22718750000000001
-7.960034703012706e-05,-0.20375000000000001,-0.20375000000000001
-7.920034528625789e-05,0.22718750000000001,0.22718750000000001
-7.880034354238873e-05,-0.20375000000000001,-0.20375000000000001
-7.840034179851956e-05,0.22671875,0.22671875
-7.80003400546504e-05,-0.20359375000000002,-0.20359375000000002
-7.760033831078123e-05,0.22640625,0.22640625
-7.720033656691207e-05,-0.20328125,-0.20328125
-7.68003348230429e-05,0.22578125000000002,0.22578125000000002
-7.640033307917374e-05,-0.203125,-0.203125
-7.600033133530457e-05,0.225625,0.225625
-7.560032959143541e-05,-0.2025,-0.2025
-7.520032784756625e-05,0.225625,0.225625
-7.480032610369708e-05,-0.2025,-0.2025
-7.440032435982792e-05,0.22546875,0.22546875
-7.400032261595875e-05,-0.2021875,-0.2021875
-7.360032087208959e-05,0.2246875,0.2246875
-7.320031912822042e-05,-0.20171875,-0.20171875
-7.280031738435126e-05,0.2240625,0.2240625
-7.240031564048209e-05,-0.20125,-0.20125
-7.200031389661293e-05,0.22421875,0.22421875
-7.160031215274376e-05,-0.201875,-0.201875
-7.12003104088746e-05,0.2240625,0.2240625
-7.080030866500543e-05,-0.20171875,-0.20171875
-7.040030692113627e-05,0.22421875,0.22421875
-7.00003051772671e-05,-0.200625,-0.200625
-6.960030343339794e-05,0.22359375,0.22359375
-6.920030168952877e-05,-0.20078125,-0.20078125
-6.880029994565961e-05,0.22296875,0.22296875
-6.840029820179045e-05,-0.20078125,-0.20078125
-6.800029645792128e-05,0.22328125000000001,0.22328125000000001
-6.760029471405212e-05,-0.2,-0.2
-6.720029297018295e-05,0.22328125000000001,0.22328125000000001
-6.680029122631379e-05,-0.20015625,-0.20015625
-6.640028948244462e-05,0.2225,0.2225
-6.600028773857546e-05,-0.19984375000000001,-0.19984375000000001
-6.560028599470629e-05,0.22187500000000002,0.22187500000000002
-6.520028425083713e-05,-0.19953125,-0.19953125
-6.480028250696796e-05,0.22171875,0.22171875
-6.44002807630988e-05,-0.19984375000000001,-0.19984375000000001
-6.400027901922963e-05,0.22140625,0.22140625
-6.360027727536047e-05,-0.19921875,-0.19921875
-6.32002755314913e-05,0.22109375,0.22109375
-6.280027378762214e-05,-0.19859375,-0.19859375
-6.240027204375297e-05,0.22062500000000002,0.22062500000000002
-6.200027029988381e-05,-0.198125,-0.198125
-6.160026855601465e-05,0.22078125,0.22078125
-6.120026681214548e-05,-0.19796875,-0.19796875
-6.0800265068276316e-05,0.22046875,0.22046875
-6.040026332440715e-05,-0.19796875,-0.19796875
-6.000026158053799e-05,0.21984375,0.21984375
-5.960025983666882e-05,-0.19718750000000002,-0.19718750000000002
-5.920025809279966e-05,0.21953125,0.21953125
-5.880025634893049e-05,-0.19734375,-0.19734375
-5.840025460506133e-05,0.21890625,0.21890625
-5.800025286119216e-05,-0.196875,-0.196875
-5.7600251117323e-05,0.21875,0.21875
-5.7200249373453834e-05,-0.19593750000000001,-0.19593750000000001
-5.680024762958467e-05,0.21875,0.21875
-5.6400245885715504e-05,-0.19609375,-0.19609375
-5.600024414184634e-05,0.218125,0.218125
-5.5600242397977175e-05,-0.19593750000000001,-0.19593750000000001
-5.520024065410801e-05,0.2178125,0.2178125
-5.4800238910238845e-05,-0.19546875,-0.19546875
-5.440023716636968e-05,0.21765625,0.21765625
-5.4000235422500516e-05,-0.19546875,-0.19546875
-5.360023367863135e-05,0.21734375,0.21734375
-5.320023193476219e-05,-0.19546875,-0.19546875
-5.280023019089302e-05,0.21703125,0.21703125
-5.240022844702386e-05,-0.19515625,-0.19515625
-5.200022670315469e-05,0.2165625,0.2165625
-5.160022495928553e-05,-0.1946875,-0.1946875
-5.120022321541636e-05,0.2159375,0.2159375
-5.08002214715472e-05,-0.1940625,-0.1940625
-5.0400219727678034e-05,0.21609375,0.21609375
-5.000021798380887e-05,-0.19421875,-0.19421875
-4.9600216239939704e-05,0.2159375,0.2159375
-4.920021449607054e-05,-0.194375,-0.194375
-4.8800212752201375e-05,0.215625,0.215625
-4.840021100833221e-05,-0.19375,-0.19375
-4.8000209264463045e-05,0.21546875000000001,0.21546875000000001
-4.760020752059388e-05,-0.1928125,-0.1928125
-4.7200205776724716e-05,0.21484375,0.21484375
-4.680020403285555e-05,-0.19296875,-0.19296875
-4.640020228898639e-05,0.214375,0.214375
-4.600020054511722e-05,-0.193125,-0.193125
-4.560019880124806e-05,0.21453125,0.21453125
-4.520019705737889e-05,-0.1925,-0.1925
-4.480019531350973e-05,0.21406250000000002,0.21406250000000002
-4.440019356964056e-05,-0.19187500000000002,-0.19187500000000002
-4.40001918257714e-05,0.2134375,0.2134375
-4.3600190081902234e-05,-0.19187500000000002,-0.19187500000000002
-4.320018833803307e-05,0.2134375,0.2134375
-4.2800186594163904e-05,-0.1915625,-0.1915625
-4.240018485029474e-05,0.213125,0.213125
-4.2000183106425575e-05,-0.19078125,-0.19078125
-4.160018136255641e-05,0.21265625,0.21265625
-4.1200179618687246e-05,-0.1909375,-0.1909375
-4.080017787481808e-05,0.211875,0.211875
-4.0400176130948916e-05,-0.19046875,-0.19046875
-4.000017438707975e-05,0.21125,0.21125
-3.960017264321059e-05,-0.1896875,-0.1896875
-3.920017089934142e-05,0.2109375,0.2109375
-3.880016915547226e-05,-0.18984375,-0.18984375
-3.840016741160309e-05,0.21078125,0.21078125
-3.800016566773393e-05,-0.18921875,-0.18921875
-3.760016392386476e-05,0.210625,0.210625
-3.72001621799956e-05,-0.18859375,-0.18859375
-3.6800160436126434e-05,0.21015625000000002,0.21015625000000002
-3.640015869225727e-05,-0.18875,-0.18875
-3.6000156948388104e-05,0.2096875,0.2096875
-3.560015520451894e-05,-0.18812500000000001,-0.18812500000000001
-3.5200153460649775e-05,0.209375,0.209375
-3.480015171678061e-05,-0.18765625,-0.18765625
-3.4400149972911446e-05,0.20921875,0.20921875
-3.400014822904228e-05,-0.1875,-0.1875
-3.3600146485173116e-05,0.20890625000000002,0.20890625000000002
-3.320014474130395e-05,-0.18734375,-0.18734375
-3.280014299743479e-05,0.20796875,0.20796875
-3.240014125356562e-05,-0.18703125,-0.18703125
-3.200013950969646e-05,0.208125,0.208125
-3.160013776582729e-05,-0.1865625,-0.1865625
-3.120013602195813e-05,0.20765625000000001,0.20765625000000001
-3.080013427808896e-05,-0.18625,-0.18625
-3.04001325342198e-05,0.20734375,0.20734375
-3.0000130790350634e-05,-0.18625,-0.18625
-2.960012904648147e-05,0.20734375,0.20734375
-2.9200127302612304e-05,-0.185625,-0.185625
-2.880012555874314e-05,0.2071875,0.2071875
-2.8400123814873975e-05,-0.185625,-0.185625
-2.800012207100481e-05,0.20671875,0.20671875
-2.7600120327135646e-05,-0.18546875000000002,-0.18546875000000002
-2.720011858326648e-05,0.20609375,0.20609375
-2.6800116839397316e-05,-0.18484375,-0.18484375
-2.640011509552815e-05,0.20515625,0.20515625
-2.6000113351658987e-05,-0.184375,-0.184375
-2.5600111607789822e-05,0.20500000000000002,0.20500000000000002
-2.5200109863920657e-05,-0.1840625,-0.1840625
-2.4800108120051493e-05,0.2046875,0.2046875
-2.4400106376182328e-05,-0.18421875000000001,-0.18421875000000001
-2.4000104632313163e-05,0.204375,0.204375
-2.3600102888444e-05,-0.18375,-0.18375
-2.3200101144574834e-05,0.20421875,0.20421875
-2.280009940070567e-05,-0.18296875,-0.18296875
-2.2400097656836504e-05,0.2034375,0.2034375
-2.200009591296734e-05,-0.18234375,-0.18234375
-2.1600094169098175e-05,0.20328125,0.20328125
-2.120009242522901e-05,-0.18281250000000002,-0.18281250000000002
-2.0800090681359846e-05,0.20296875,0.20296875
-2.040008893749068e-05,-0.18265625,-0.18265625
-2.0000087193621516e-05,0.20265625,0.20265625
-1.960008544975235e-05,-0.18171875,-0.18171875
-1.9200083705883187e-05,0.2021875,0.2021875
-1.8800081962014022e-05,-0.18140625,-0.18140625
-1.8400080218144857e-05,0.20078125,0.20078125
-1.8000078474275693e-05,-0.18109375,-0.18109375
-1.7600076730406528e-05,0.20109375000000002,0.20109375000000002
-1.7200074986537363e-05,-0.18046875,-0.18046875
-1.68000732426682e-05,0.20125,0.20125
-1.6400071498799034e-05,-0.180625,-0.180625
-1.600006975492987e-05,0.20015625,0.20015625
-1.5600068011060704e-05,-0.18046875,-0.18046875
-1.520006626719154e-05,0.2,0.2
-1.4800064523322375e-05,-0.17953125,-0.17953125
-1.440006277945321e-05,0.19984375000000001,0.19984375000000001
-1.4000061035584046e-05,-0.17921875,-0.17921875
-1.360005929171488e-05,0.19968750000000002,0.19968750000000002
-1.3200057547845716e-05,-0.1790625,-0.1790625
-1.2800055803976551e-05,0.19953125,0.19953125
-1.2400054060107387e-05,-0.17875,-0.17875
-1.2000052316238222e-05,0.198125,0.198125
-1.1600050572369057e-05,-0.17796875,-0.17796875
-1.1200048828499893e-05,0.1978125,0.1978125
-1.0800047084630728e-05,-0.17765625000000002,-0.17765625000000002
-1.0400045340761563e-05,0.19765625,0.19765625
-1.0000043596892398e-05,-0.17796875,-0.17796875
-9.600041853023234e-06,0.19765625,0.19765625
-9.200040109154069e-06,-0.17734375,-0.17734375
-8.800038365284904e-06,0.1978125,0.1978125
-8.40003662141574e-06,-0.17734375,-0.17734375
-8.000034877546575e-06,0.19703125,0.19703125
-7.60003313367741e-06,-0.176875,-0.176875
-7.2000313898082455e-06,0.1965625,0.1965625
-6.800029645939081e-06,-0.17640625000000001,-0.17640625000000001
-6.400027902069916e-06,0.19640625,0.19640625
-6.0000261582007514e-06,-0.17671875,-0.17671875
-5.600024414331587e-06,0.19593750000000001,0.19593750000000001
-5.200022670462422e-06,-0.17578125,-0.17578125
-4.800020926593257e-06,0.19593750000000001,0.19593750000000001
-4.400019182724093e-06,-0.1753125,-0.1753125
-4.000017438854928e-06,0.19515625,0.19515625
-3.600015694985763e-06,-0.1753125,-0.1753125
-3.2000139511165985e-06,0.19484375,0.19484375
-2.8000122072474338e-06,-0.17453125,-0.17453125
-2.400010463378269e-06,0.194375,0.194375
-2.0000087195091044e-06,-0.17453125,-0.17453125
-1.6000069756399397e-06,0.19390625,0.19390625
-1.200005231770775e-06,-0.174375,-0.174375
-8.000034879016103e-07,0.19390625,0.19390625
-4.0000174403244555e-07,-0.17359375,-0.17359375
-1.6328084717631697e-16,0.193125,0.193125
4.0000174370588386e-07,-0.17296875,-0.17296875
8.000034875750486e-07,0.19265625,0.19265625
1.2000052314442133e-06,-0.1728125,-0.1728125
1.600006975313378e-06,0.19265625,0.19265625
2.0000087191825427e-06,-0.17234375,-0.17234375
2.4000104630517074e-06,0.19171875,0.19171875
2.800012206920872e-06,-0.17203125,-0.17203125
3.200013950790037e-06,0.19109375,0.19109375
3.6000156946592015e-06,-0.17125,-0.17125
4.000017438528366e-06,0.19109375,0.19109375
4.400019182397531e-06,-0.1709375,-0.1709375
4.800020926266696e-06,0.1909375,0.1909375
5.20002267013586e-06,-0.170625,-0.170625
5.600024414005025e-06,0.19046875,0.19046875
6.00002615787419e-06,-0.1703125,-0.1703125
6.4000279017433544e-06,0.1896875,0.1896875
6.800029645612519e-06,-0.1703125,-0.1703125
7.200031389481684e-06,0.18953125,0.18953125
7.6000331333508486e-06,-0.17,-0.17
8.000034877220013e-06,0.18937500000000002,0.18937500000000002
8.400036621089178e-06,-0.1690625,-0.1690625
8.800038364958343e-06,0.1890625,0.1890625
9.200040108827507e-06,-0.1684375,-0.1684375
9.600041852696672e-06,0.18859375,0.18859375
1.0000043596565837e-05,-0.16875,-0.16875
1.0400045340435001e-05,0.1875,0.1875
1.0800047084304166e-05,-0.16828125,-0.16828125
1.1200048828173331e-05,0.18703125,0.18703125
1.1600050572042496e-05,-0.1675,-0.1675
1.200005231591166e-05,0.1871875,0.1871875
1.2400054059780825e-05,-0.16765625,-0.16765625
1.280005580364999e-05,0.1871875,0.1871875
1.3200057547519154e-05,-0.16734375,-0.16734375
1.3600059291388319e-05,0.18625,0.18625
1.4000061035257484e-05,-0.16718750000000002,-0.16718750000000002
1.4400062779126649e-05,0.18546875000000002,0.18546875000000002
1.4800064522995813e-05,-0.166875,-0.166875
1.5200066266864978e-05,0.1853125,0.1853125
1.5600068010734143e-05,-0.16671875,-0.16671875
1.6000069754603307e-05,0.18515625,0.18515625
1.6400071498472472e-05,-0.1665625,-0.1665625
1.6800073242341637e-05,0.1846875,0.1846875
1.72000749862108e-05,-0.16578125,-0.16578125
1.7600076730079966e-05,0.1840625,0.1840625
1.800007847394913e-05,-0.165,-0.165
1.8400080217818296e-05,0.18390625,0.18390625
1.880008196168746e-05,-0.1653125,-0.1653125
1.9200083705556625e-05,0.18359375,0.18359375
1.960008544942579e-05,-0.1653125,-0.1653125
2.0000087193294954e-05,0.18281250000000002,0.18281250000000002
2.040008893716412e-05,-0.16453125,-0.16453125
2.0800090681033284e-05,0.18265625,0.18265625
2.120009242490245e-05,-0.16390625,-0.16390625
2.1600094168771613e-05,0.1821875,0.1821875
2.2000095912640778e-05,-0.16359375,-0.16359375
2.2400097656509943e-05,0.18203125,0.18203125
2.2800099400379107e-05,-0.16328125000000002,-0.16328125000000002
2.3200101144248272e-05,0.18140625,0.18140625
2.3600102888117437e-05,-0.16265625,-0.16265625
2.40001046319866e-05,0.18046875,0.18046875
